UF;Tipo Crime;Ano;Mês;Sexo da Vítima;Vítimas
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;outubro;Masculino;28
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;outubro;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;novembro;Feminino;2
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;novembro;Masculino;16
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;novembro;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;dezembro;Feminino;4
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;dezembro;Masculino;25
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;dezembro;Sexo NI;0
Rio Grande do Norte;Homicídio doloso;2016;janeiro;Feminino;8
Rio Grande do Norte;Homicídio doloso;2016;janeiro;Masculino;126
Rio Grande do Norte;Homicídio doloso;2016;janeiro;Sexo NI;1
Rio Grande do Norte;Homicídio doloso;2016;fevereiro;Feminino;3
Rio Grande do Norte;Homicídio doloso;2016;fevereiro;Masculino;138
Rio Grande do Norte;Homicídio doloso;2016;fevereiro;Sexo NI;0
Rio Grande do Norte;Homicídio doloso;2016;março;Feminino;10
Rio Grande do Norte;Homicídio doloso;2016;março;Masculino;148
Rio Grande do Norte;Homicídio doloso;2016;março;Sexo NI;0
Rio Grande do Norte;Homicídio doloso;2016;abril;Feminino;5
Rio Grande do Norte;Homicídio doloso;2016;abril;Masculino;116
Rio Grande do Norte;Homicídio doloso;2016;abril;Sexo NI;1
Rio Grande do Norte;Homicídio doloso;2016;maio;Feminino;9
Rio Grande do Norte;Homicídio doloso;2016;maio;Masculino;153
Rio Grande do Norte;Homicídio doloso;2016;maio;Sexo NI;0
Rio Grande do Norte;Homicídio doloso;2016;junho;Feminino;12
Rio Grande do Norte;Homicídio doloso;2016;junho;Masculino;147
Rio Grande do Norte;Homicídio doloso;2016;junho;Sexo NI;0
Rio Grande do Norte;Homicídio doloso;2016;julho;Feminino;3
Rio Grande do Norte;Homicídio doloso;2016;julho;Masculino;134
Rio Grande do Norte;Homicídio doloso;2016;julho;Sexo NI;0
Rio Grande do Norte;Homicídio doloso;2016;agosto;Feminino;13
Rio Grande do Norte;Homicídio doloso;2016;agosto;Masculino;136
Rio Grande do Norte;Homicídio doloso;2016;agosto;Sexo NI;0
Rio Grande do Norte;Homicídio doloso;2016;setembro;Feminino;3
Rio Grande do Norte;Homicídio doloso;2016;setembro;Masculino;138
Rio Grande do Norte;Homicídio doloso;2016;setembro;Sexo NI;0
Rio Grande do Norte;Homicídio doloso;2016;outubro;Feminino;11
Rio Grande do Norte;Homicídio doloso;2016;outubro;Masculino;155
Rio Grande do Norte;Homicídio doloso;2016;outubro;Sexo NI;0
Rio Grande do Norte;Homicídio doloso;2016;novembro;Feminino;6
Rio Grande do Norte;Homicídio doloso;2016;novembro;Masculino;131
Rio Grande do Norte;Homicídio doloso;2016;novembro;Sexo NI;1
Rio Grande do Norte;Homicídio doloso;2016;dezembro;Feminino;8
Rio Grande do Norte;Homicídio doloso;2016;dezembro;Masculino;128
Rio Grande do Norte;Homicídio doloso;2016;dezembro;Sexo NI;1
Rio Grande do Norte;Lesão corporal seguida de morte;2016;janeiro;Feminino;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;janeiro;Masculino;2
Rio Grande do Norte;Lesão corporal seguida de morte;2016;janeiro;Sexo NI;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;fevereiro;Feminino;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;fevereiro;Masculino;4
Rio Grande do Norte;Lesão corporal seguida de morte;2016;fevereiro;Sexo NI;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;março;Feminino;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;março;Masculino;4
Rio Grande do Norte;Lesão corporal seguida de morte;2016;março;Sexo NI;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;abril;Feminino;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;abril;Masculino;13
Rio Grande do Norte;Lesão corporal seguida de morte;2016;abril;Sexo NI;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;maio;Feminino;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;maio;Masculino;9
Rio Grande do Norte;Lesão corporal seguida de morte;2016;maio;Sexo NI;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;junho;Feminino;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;junho;Masculino;11
Rio Grande do Norte;Lesão corporal seguida de morte;2016;junho;Sexo NI;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;julho;Feminino;1
Rio Grande do Norte;Lesão corporal seguida de morte;2016;julho;Masculino;12
Rio Grande do Norte;Lesão corporal seguida de morte;2016;julho;Sexo NI;1
Rio Grande do Norte;Lesão corporal seguida de morte;2016;agosto;Feminino;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;agosto;Masculino;9
Rio Grande do Norte;Lesão corporal seguida de morte;2016;agosto;Sexo NI;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;setembro;Feminino;1
Rio Grande do Norte;Lesão corporal seguida de morte;2016;setembro;Masculino;8
Rio Grande do Norte;Lesão corporal seguida de morte;2016;setembro;Sexo NI;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;outubro;Feminino;2
Rio Grande do Norte;Lesão corporal seguida de morte;2016;outubro;Masculino;6
Rio Grande do Norte;Lesão corporal seguida de morte;2016;outubro;Sexo NI;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;novembro;Feminino;2
Rio Grande do Norte;Lesão corporal seguida de morte;2016;novembro;Masculino;17
Rio Grande do Norte;Lesão corporal seguida de morte;2016;novembro;Sexo NI;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;dezembro;Feminino;0
Rio Grande do Norte;Lesão corporal seguida de morte;2016;dezembro;Masculino;17
Rio Grande do Norte;Lesão corporal seguida de morte;2016;dezembro;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;janeiro;Feminino;2
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;janeiro;Masculino;3
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;janeiro;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;fevereiro;Feminino;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;fevereiro;Masculino;8
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;fevereiro;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;março;Feminino;1
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;março;Masculino;6
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;março;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;abril;Feminino;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;abril;Masculino;4
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;abril;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;maio;Feminino;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;maio;Masculino;1
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;maio;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;junho;Feminino;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;junho;Masculino;1
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;junho;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;julho;Feminino;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;julho;Masculino;4
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;julho;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;agosto;Feminino;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;agosto;Masculino;4
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;agosto;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;setembro;Feminino;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;setembro;Masculino;3
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;setembro;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;outubro;Feminino;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;outubro;Masculino;3
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;outubro;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;novembro;Feminino;1
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;novembro;Masculino;4
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;novembro;Sexo NI;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;dezembro;Feminino;0
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;dezembro;Masculino;3
Rio Grande do Norte;Roubo seguido de morte (latrocínio);2016;dezembro;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;janeiro;Feminino;23
Rio Grande do Sul;Homicídio doloso;2016;janeiro;Masculino;252
Rio Grande do Sul;Homicídio doloso;2016;janeiro;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;fevereiro;Feminino;31
Rio Grande do Sul;Homicídio doloso;2016;fevereiro;Masculino;230
Rio Grande do Sul;Homicídio doloso;2016;fevereiro;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;março;Feminino;29
Rio Grande do Sul;Homicídio doloso;2016;março;Masculino;190
Rio Grande do Sul;Homicídio doloso;2016;março;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;abril;Feminino;26
Rio Grande do Sul;Homicídio doloso;2016;abril;Masculino;207
Rio Grande do Sul;Homicídio doloso;2016;abril;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;maio;Feminino;15
Rio Grande do Sul;Homicídio doloso;2016;maio;Masculino;219
Rio Grande do Sul;Homicídio doloso;2016;maio;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;junho;Feminino;17
Rio Grande do Sul;Homicídio doloso;2016;junho;Masculino;184
Rio Grande do Sul;Homicídio doloso;2016;junho;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;julho;Feminino;22
Rio Grande do Sul;Homicídio doloso;2016;julho;Masculino;227
Rio Grande do Sul;Homicídio doloso;2016;julho;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;agosto;Feminino;29
Rio Grande do Sul;Homicídio doloso;2016;agosto;Masculino;207
Rio Grande do Sul;Homicídio doloso;2016;agosto;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;setembro;Feminino;25
Rio Grande do Sul;Homicídio doloso;2016;setembro;Masculino;183
Rio Grande do Sul;Homicídio doloso;2016;setembro;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;outubro;Feminino;28
Rio Grande do Sul;Homicídio doloso;2016;outubro;Masculino;200
Rio Grande do Sul;Homicídio doloso;2016;outubro;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;novembro;Feminino;23
Rio Grande do Sul;Homicídio doloso;2016;novembro;Masculino;234
Rio Grande do Sul;Homicídio doloso;2016;novembro;Sexo NI;0
Rio Grande do Sul;Homicídio doloso;2016;dezembro;Feminino;31
Rio Grande do Sul;Homicídio doloso;2016;dezembro;Masculino;263
Rio Grande do Sul;Homicídio doloso;2016;dezembro;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;janeiro;Feminino;1
Rio Grande do Sul;Lesão corporal seguida de morte;2016;janeiro;Masculino;1
Rio Grande do Sul;Lesão corporal seguida de morte;2016;janeiro;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;fevereiro;Feminino;2
Rio Grande do Sul;Lesão corporal seguida de morte;2016;fevereiro;Masculino;1
Rio Grande do Sul;Lesão corporal seguida de morte;2016;fevereiro;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;março;Feminino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;março;Masculino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;março;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;abril;Feminino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;abril;Masculino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;abril;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;maio;Feminino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;maio;Masculino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;maio;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;junho;Feminino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;junho;Masculino;1
Rio Grande do Sul;Lesão corporal seguida de morte;2016;junho;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;julho;Feminino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;julho;Masculino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;julho;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;agosto;Feminino;1
Rio Grande do Sul;Lesão corporal seguida de morte;2016;agosto;Masculino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;agosto;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;setembro;Feminino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;setembro;Masculino;2
Rio Grande do Sul;Lesão corporal seguida de morte;2016;setembro;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;outubro;Feminino;1
Rio Grande do Sul;Lesão corporal seguida de morte;2016;outubro;Masculino;2
Rio Grande do Sul;Lesão corporal seguida de morte;2016;outubro;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;novembro;Feminino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;novembro;Masculino;2
Rio Grande do Sul;Lesão corporal seguida de morte;2016;novembro;Sexo NI;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;dezembro;Feminino;0
Rio Grande do Sul;Lesão corporal seguida de morte;2016;dezembro;Masculino;3
Rio Grande do Sul;Lesão corporal seguida de morte;2016;dezembro;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;janeiro;Feminino;1
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;janeiro;Masculino;6
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;janeiro;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;fevereiro;Feminino;3
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;fevereiro;Masculino;14
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;fevereiro;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;março;Feminino;1
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;março;Masculino;9
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;março;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;abril;Feminino;2
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;abril;Masculino;12
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;abril;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;maio;Feminino;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;maio;Masculino;5
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;maio;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;junho;Feminino;3
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;junho;Masculino;9
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;junho;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;julho;Feminino;3
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;julho;Masculino;11
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;julho;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;agosto;Feminino;1
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;agosto;Masculino;8
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;agosto;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;setembro;Feminino;2
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;setembro;Masculino;10
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;setembro;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;outubro;Feminino;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;outubro;Masculino;7
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;outubro;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;novembro;Feminino;1
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;novembro;Masculino;8
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;novembro;Sexo NI;0
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;dezembro;Feminino;1
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;dezembro;Masculino;6
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2016;dezembro;Sexo NI;0
Rondônia;Homicídio doloso;2016;janeiro;Feminino;8
Rondônia;Homicídio doloso;2016;janeiro;Masculino;38
Rondônia;Homicídio doloso;2016;janeiro;Sexo NI;0
Rondônia;Homicídio doloso;2016;fevereiro;Feminino;1
Rondônia;Homicídio doloso;2016;fevereiro;Masculino;52
Rondônia;Homicídio doloso;2016;fevereiro;Sexo NI;2
Rondônia;Homicídio doloso;2016;março;Feminino;1
Rondônia;Homicídio doloso;2016;março;Masculino;46
Rondônia;Homicídio doloso;2016;março;Sexo NI;1
Rondônia;Homicídio doloso;2016;abril;Feminino;4
Rondônia;Homicídio doloso;2016;abril;Masculino;38
Rondônia;Homicídio doloso;2016;abril;Sexo NI;0
Rondônia;Homicídio doloso;2016;maio;Feminino;5
Rondônia;Homicídio doloso;2016;maio;Masculino;48
Rondônia;Homicídio doloso;2016;maio;Sexo NI;0
Rondônia;Homicídio doloso;2016;junho;Feminino;2
Rondônia;Homicídio doloso;2016;junho;Masculino;40
Rondônia;Homicídio doloso;2016;junho;Sexo NI;1
Rondônia;Homicídio doloso;2016;julho;Feminino;4
Rondônia;Homicídio doloso;2016;julho;Masculino;38
Rondônia;Homicídio doloso;2016;julho;Sexo NI;2
Rondônia;Homicídio doloso;2016;agosto;Feminino;3
Rondônia;Homicídio doloso;2016;agosto;Masculino;34
Rondônia;Homicídio doloso;2016;agosto;Sexo NI;1
Rondônia;Homicídio doloso;2016;setembro;Feminino;3
Rondônia;Homicídio doloso;2016;setembro;Masculino;38
Rondônia;Homicídio doloso;2016;setembro;Sexo NI;2
Rondônia;Homicídio doloso;2016;outubro;Feminino;5
Rondônia;Homicídio doloso;2016;outubro;Masculino;49
Rondônia;Homicídio doloso;2016;outubro;Sexo NI;0
Rondônia;Homicídio doloso;2016;novembro;Feminino;1
Rondônia;Homicídio doloso;2016;novembro;Masculino;44
Rondônia;Homicídio doloso;2016;novembro;Sexo NI;1
Rondônia;Homicídio doloso;2016;dezembro;Feminino;0
Rondônia;Homicídio doloso;2016;dezembro;Masculino;33
Rondônia;Homicídio doloso;2016;dezembro;Sexo NI;0
Rondônia;Lesão corporal seguida de morte;2016;janeiro;Feminino;0
Rondônia;Lesão corporal seguida de morte;2016;janeiro;Masculino;0
Rondônia;Lesão corporal seguida de morte;2016;janeiro;Sexo NI;0
Rondônia;Lesão corporal seguida de morte;2016;fevereiro;Feminino;0
Rondônia;Lesão corporal seguida de morte;2016;fevereiro;Masculino;1
Rondônia;Lesão corporal seguida de morte;2016;fevereiro;Sexo NI;0
Rondônia;Lesão corporal seguida de morte;2016;março;Feminino;0
Rondônia;Lesão corporal seguida de morte;2016;março;Masculino;0
Rondônia;Lesão corporal seguida de morte;2016;março;Sexo NI;0
Rondônia;Lesão corporal seguida de morte;2016;abril;Feminino;0
Rondônia;Lesão corporal seguida de morte;2016;abril;Masculino;0
Rondônia;Lesão corporal seguida de morte;2016;abril;Sexo NI;0
